cond_scale,column_task,column,desired_val,actual_val
4.0,diameter_y_mm,sphericity,0.5902184400426296,0.7562593963303273
4.0,diameter_y_mm,surface_volume_ratio,0.17853332590421822,0.13579595413071377
4.0,diameter_y_mm,elongation,0.8673645928653587,0.9032348642747056
4.0,diameter_y_mm,flatness,0.834454971421546,0.8460712887072537
4.0,diameter_y_mm,max_3d_diameter_mm,79.9577174027975,58.70321956335161
4.0,diameter_y_mm,num_components,1.0,1.0
4.0,diameter_y_mm,diameter_x_mm,47.6250228881836,51.0
4.0,diameter_y_mm,diameter_y_mm,71.43753433227539,63.0
4.0,diameter_y_mm,diameter_z_mm,55.0,54.0
4.0,diameter_y_mm,volume_ml,79.88971440429788,101.825
4.0,diameter_y_mm,sphericity,0.6946165696168711,0.8055271244973841
4.0,diameter_y_mm,surface_volume_ratio,0.16164987112648987,0.12856393283513382
4.0,diameter_y_mm,elongation,0.8111124125621689,0.8506705476515889
4.0,diameter_y_mm,flatness,0.6316122498024361,0.7189856048540272
4.0,diameter_y_mm,max_3d_diameter_mm,73.96516901806874,62.40346257778453
4.0,diameter_y_mm,num_components,1.0,1.0
4.0,diameter_y_mm,diameter_x_mm,184.546875,96.0
4.0,diameter_y_mm,diameter_y_mm,114.796875,96.0
4.0,diameter_y_mm,diameter_z_mm,168.99999999999997,96.0
4.0,diameter_y_mm,volume_ml,1027.6782465362548,533.957
4.0,diameter_y_mm,sphericity,0.3323614752074225,0.6586423915847545
4.0,diameter_y_mm,surface_volume_ratio,0.14418532432469444,0.0905035643670745
4.0,diameter_y_mm,elongation,0.7671281052823161,0.8120271533922296
4.0,diameter_y_mm,flatness,0.4918958599429498,0.5926688332432977
4.0,diameter_y_mm,max_3d_diameter_mm,201.21338740379042,118.90916023080021
4.0,diameter_y_mm,num_components,1.0,1.0
4.0,diameter_z_mm,diameter_x_mm,17.578125,12.0
4.0,diameter_z_mm,diameter_y_mm,12.65625,12.0
4.0,diameter_z_mm,diameter_z_mm,8.75,11.0
4.0,diameter_z_mm,volume_ml,0.9075050354003906,0.616
4.0,diameter_z_mm,sphericity,0.7664705471120646,0.8318449207912604
4.0,diameter_z_mm,surface_volume_ratio,0.6516868718919092,0.6832529538637632
4.0,diameter_z_mm,elongation,0.5865458277980736,0.827142110372619
4.0,diameter_z_mm,flatness,0.5044332364445157,0.49592133556030515
4.0,diameter_z_mm,max_3d_diameter_mm,19.121482775026237,13.080792978202766
4.0,diameter_z_mm,num_components,1.0,1.0
4.0,diameter_z_mm,diameter_x_mm,18.13281774520874,12.0
4.0,diameter_z_mm,diameter_y_mm,23.9023506641388,18.0
4.0,diameter_z_mm,diameter_z_mm,8.76246190071106,6.0
4.0,diameter_z_mm,volume_ml,2.464526935551035,0.672
4.0,diameter_z_mm,sphericity,0.725383420257374,0.794847316757159
4.0,diameter_z_mm,surface_volume_ratio,0.4935585086023951,0.6946147282918295
4.0,diameter_z_mm,elongation,0.7750701754182995,0.6644671601054627
4.0,diameter_z_mm,flatness,0.4092913889010326,0.38427744958730614
4.0,diameter_z_mm,max_3d_diameter_mm,26.936169462112005,15.89940092931379
4.0,diameter_z_mm,num_components,1.0,1.0
4.0,diameter_z_mm,diameter_x_mm,11.601569652557373,0.0
4.0,diameter_z_mm,diameter_y_mm,16.242197513580322,0.0
4.0,diameter_z_mm,diameter_z_mm,17.5,0.0
4.0,diameter_z_mm,volume_ml,1.8850353023672994,0.0
4.0,diameter_z_mm,sphericity,0.8505864840741074,0.0
4.0,diameter_z_mm,surface_volume_ratio,0.4602486087652396,0.0
4.0,diameter_z_mm,elongation,0.8066713760386027,0.0
4.0,diameter_z_mm,flatness,0.6329678448109141,0.0
4.0,diameter_z_mm,max_3d_diameter_mm,20.345199304074463,0.0
4.0,diameter_z_mm,num_components,1.0,0.0
4.0,diameter_z_mm,diameter_x_mm,30.445308208465576,0.0
4.0,diameter_z_mm,diameter_y_mm,38.90233826637268,0.0
4.0,diameter_z_mm,diameter_z_mm,25.0,0.0
4.0,diameter_z_mm,volume_ml,10.506040393626677,0.0
4.0,diameter_z_mm,sphericity,0.5360833959770619,0.0
4.0,diameter_z_mm,surface_volume_ratio,0.4118813045741349,0.0
4.0,diameter_z_mm,elongation,0.7641339646138352,0.0
4.0,diameter_z_mm,flatness,0.7004920633958074,0.0
4.0,diameter_z_mm,max_3d_diameter_mm,42.50293622295069,0.0
4.0,diameter_z_mm,num_components,1.0,0.0
4.0,diameter_z_mm,diameter_x_mm,37.265625,21.0
4.0,diameter_z_mm,diameter_y_mm,35.15625,27.0
4.0,diameter_z_mm,diameter_z_mm,28.75,30.0
4.0,diameter_z_mm,volume_ml,12.503196716308594,3.069
4.0,diameter_z_mm,sphericity,0.4634039604269798,0.6003023533508102
4.0,diameter_z_mm,surface_volume_ratio,0.4496252531393302,0.5543471032146058
4.0,diameter_z_mm,elongation,0.7931660769039413,0.8967746565963726
4.0,diameter_z_mm,flatness,0.6422450323777955,0.57379906991565
4.0,diameter_z_mm,max_3d_diameter_mm,43.53133132171155,23.377106344907176
4.0,diameter_z_mm,num_components,2.0,3.0
4.0,diameter_z_mm,diameter_x_mm,42.50195872783661,45.0
4.0,diameter_z_mm,diameter_y_mm,43.4062557220459,39.0
4.0,diameter_z_mm,diameter_z_mm,36.25,36.0
4.0,diameter_z_mm,volume_ml,30.866514926312163,32.543
4.0,diameter_z_mm,sphericity,0.7799924539063687,0.8210378743370234
4.0,diameter_z_mm,surface_volume_ratio,0.19765047288062176,0.1844881195648834
4.0,diameter_z_mm,elongation,0.9220262088225214,0.8594397585710611
4.0,diameter_z_mm,flatness,0.85010050277552,0.807328917293377
4.0,diameter_z_mm,max_3d_diameter_mm,46.01776066925506,41.154095466272985
4.0,diameter_z_mm,num_components,1.0,1.0
4.0,diameter_z_mm,diameter_x_mm,71.71875,66.0
4.0,diameter_z_mm,diameter_y_mm,50.625,51.0
4.0,diameter_z_mm,diameter_z_mm,53.75,63.0
4.0,diameter_z_mm,volume_ml,70.53202056884766,93.622
4.0,diameter_z_mm,sphericity,0.7548755030905736,0.7856193155510977
4.0,diameter_z_mm,surface_volume_ratio,0.1550529442288296,0.13556450740744697
4.0,diameter_z_mm,elongation,0.7313007366709103,0.7987548001468349
4.0,diameter_z_mm,flatness,0.6648579074544997,0.6852397990684225
4.0,diameter_z_mm,max_3d_diameter_mm,75.64194670658932,63.47483476585357
4.0,diameter_z_mm,num_components,1.0,1.0
4.0,diameter_z_mm,diameter_x_mm,59.84375953674317,60.0
4.0,diameter_z_mm,diameter_y_mm,58.347665548324585,60.0
4.0,diameter_z_mm,diameter_z_mm,62.5,72.0
4.0,diameter_z_mm,volume_ml,95.25097144592328,97.724
4.0,diameter_z_mm,sphericity,0.6721050124665441,0.775676628027597
4.0,diameter_z_mm,surface_volume_ratio,0.1575519752244265,0.13535355711621505
4.0,diameter_z_mm,elongation,0.8215797305732226,0.8065517702432584
4.0,diameter_z_mm,flatness,0.7282136829733122,0.7032628950331492
4.0,diameter_z_mm,max_3d_diameter_mm,73.50094447122585,63.21208334441652
4.0,diameter_z_mm,num_components,1.0,1.0
4.0,diameter_z_mm,diameter_x_mm,77.6953125,63.0
4.0,diameter_z_mm,diameter_y_mm,44.7890625,48.0
4.0,diameter_z_mm,diameter_z_mm,70.0,66.0
4.0,diameter_z_mm,volume_ml,76.61343562316894,87.143
4.0,diameter_z_mm,sphericity,0.6411269445091188,0.7396062246190227
4.0,diameter_z_mm,surface_volume_ratio,0.1775981547686183,0.14748212887151005
4.0,diameter_z_mm,elongation,0.7298885338226376,0.7206917126231737
4.0,diameter_z_mm,flatness,0.4684376027809573,0.4809895301817784
4.0,diameter_z_mm,max_3d_diameter_mm,82.07794095317743,71.84490853605391
4.0,diameter_z_mm,num_components,1.0,1.0
4.0,diameter_z_mm,diameter_x_mm,110.77734375,60.0
4.0,diameter_z_mm,diameter_y_mm,122.818359375,96.0
4.0,diameter_z_mm,diameter_z_mm,108.0,84.0
4.0,diameter_z_mm,volume_ml,167.47709996509553,99.727
4.0,diameter_z_mm,sphericity,0.15223033222336252,0.25963564264887223
4.0,diameter_z_mm,surface_volume_ratio,0.5763210096408342,0.40165103858533796
4.0,diameter_z_mm,elongation,0.5031660624416134,0.7112098143401931
4.0,diameter_z_mm,flatness,0.470652614224551,0.5807465365439546
4.0,diameter_z_mm,max_3d_diameter_mm,145.14685662860998,107.1925834216027
4.0,diameter_z_mm,num_components,1.0,3.0
4.0,volume_ml,diameter_x_mm,7.111328125,6.0
4.0,volume_ml,diameter_y_mm,7.7578125,3.0
4.0,volume_ml,diameter_z_mm,7.0,6.0
4.0,volume_ml,volume_ml,0.18377260096868042,0.042
4.0,volume_ml,sphericity,0.779261978554703,0.8889809626381913
4.0,volume_ml,surface_volume_ratio,1.0915418306965567,1.5649791899181547
4.0,volume_ml,elongation,0.7053771840050462,0.6376028517355987
4.0,volume_ml,flatness,0.6119128541272252,0.4476787700503693
4.0,volume_ml,max_3d_diameter_mm,10.308155046142936,6.072730334364631
4.0,volume_ml,num_components,1.0,1.0
4.0,volume_ml,diameter_x_mm,12.417972803115845,0.0
4.0,volume_ml,diameter_y_mm,13.148441791534424,0.0
4.0,volume_ml,diameter_z_mm,7.5,0.0
4.0,volume_ml,volume_ml,0.6452487087256316,0.0
4.0,volume_ml,sphericity,0.7701043472685207,0.0
4.0,volume_ml,surface_volume_ratio,0.7267061486675819,0.0
4.0,volume_ml,elongation,0.7995723093017122,0.0
4.0,volume_ml,flatness,0.629964507683799,0.0
4.0,volume_ml,max_3d_diameter_mm,15.009451859458444,0.0
4.0,volume_ml,num_components,1.0,0.0
6.0,diameter_x_mm,diameter_x_mm,12.417972803115845,0.0
6.0,diameter_x_mm,diameter_y_mm,13.148441791534424,0.0
6.0,diameter_x_mm,diameter_z_mm,7.5,0.0
6.0,diameter_x_mm,volume_ml,0.6452487087256316,0.0
6.0,diameter_x_mm,sphericity,0.7701043472685207,0.0
6.0,diameter_x_mm,surface_volume_ratio,0.7267061486675819,0.0
6.0,diameter_x_mm,elongation,0.7995723093017122,0.0
6.0,diameter_x_mm,flatness,0.629964507683799,0.0
6.0,diameter_x_mm,max_3d_diameter_mm,15.009451859458444,0.0
6.0,diameter_x_mm,num_components,1.0,0.0
6.0,diameter_x_mm,diameter_x_mm,14.765625,0.0
6.0,diameter_x_mm,diameter_y_mm,18.984375,0.0
6.0,diameter_x_mm,diameter_z_mm,7.012121200561523,0.0
6.0,diameter_x_mm,volume_ml,1.4037188974994876,0.0
6.0,diameter_x_mm,sphericity,0.7784283293005134,0.0
6.0,diameter_x_mm,surface_volume_ratio,0.5548455528642512,0.0
6.0,diameter_x_mm,elongation,0.6637877661261207,0.0
6.0,diameter_x_mm,flatness,5.551115123125783e-17,0.0
6.0,diameter_x_mm,max_3d_diameter_mm,20.371906398122498,0.0
6.0,diameter_x_mm,num_components,1.0,0.0
6.0,diameter_x_mm,diameter_x_mm,23.009777426719666,30.0
6.0,diameter_x_mm,diameter_y_mm,27.890639305114743,21.0
6.0,diameter_x_mm,diameter_z_mm,10.0,9.0
6.0,diameter_x_mm,volume_ml,4.242121770811835,3.783
6.0,diameter_x_mm,sphericity,0.711872946232847,0.7487101915901219
6.0,diameter_x_mm,surface_volume_ratio,0.4196500305434703,0.4145321948106661
6.0,diameter_x_mm,elongation,0.8469527746426707,0.6655801990471516
6.0,diameter_x_mm,flatness,0.3508087675958601,0.314597499449062
6.0,diameter_x_mm,max_3d_diameter_mm,31.304720561910685,30.14333642431483
6.0,diameter_x_mm,num_components,1.0,1.0
6.0,diameter_x_mm,diameter_x_mm,24.398424625396725,0.0
6.0,diameter_x_mm,diameter_y_mm,24.39842462539673,0.0
6.0,diameter_x_mm,diameter_z_mm,20.0,0.0
6.0,diameter_x_mm,volume_ml,6.285170859159081,0.0
6.0,diameter_x_mm,sphericity,0.7896588485026125,0.0
6.0,diameter_x_mm,surface_volume_ratio,0.3318477842424584,0.0
6.0,diameter_x_mm,elongation,0.8625626661656305,0.0
6.0,diameter_x_mm,flatness,0.7184706305257351,0.0
6.0,diameter_x_mm,max_3d_diameter_mm,29.337750139570375,0.0
6.0,diameter_x_mm,num_components,1.0,0.0
6.0,diameter_x_mm,diameter_x_mm,33.2578125,39.0
6.0,diameter_x_mm,diameter_y_mm,52.154296875,60.0
6.0,diameter_x_mm,diameter_z_mm,29.0,30.0
6.0,diameter_x_mm,volume_ml,8.592632441997523,6.116
6.0,diameter_x_mm,sphericity,0.2837796073161452,0.41611902344351553
6.0,diameter_x_mm,surface_volume_ratio,0.8320080522750521,0.6354929373262753
6.0,diameter_x_mm,elongation,0.4552529049999813,0.3680818936837961
6.0,diameter_x_mm,flatness,0.3580243486560158,0.3063794175567063
6.0,diameter_x_mm,max_3d_diameter_mm,57.95978000059425,62.89369999795613
6.0,diameter_x_mm,num_components,1.0,4.0
6.0,diameter_x_mm,diameter_x_mm,42.65625,45.0
6.0,diameter_x_mm,diameter_y_mm,44.1796875,48.0
6.0,diameter_x_mm,diameter_z_mm,43.5,45.0
6.0,diameter_x_mm,volume_ml,18.53817386627196,14.556
6.0,diameter_x_mm,sphericity,0.4965901838109047,0.44952764777614745
6.0,diameter_x_mm,surface_volume_ratio,0.3679569499687286,0.4406025785114386
6.0,diameter_x_mm,elongation,0.7283899011297542,0.8411393129538008
6.0,diameter_x_mm,flatness,0.3573517409198306,0.4201425383138559
6.0,diameter_x_mm,max_3d_diameter_mm,57.19204323654045,52.650681726402276
6.0,diameter_x_mm,num_components,1.0,1.0
6.0,diameter_x_mm,diameter_x_mm,56.4140625,51.0
6.0,diameter_x_mm,diameter_y_mm,32.09765625,42.0
6.0,diameter_x_mm,diameter_z_mm,87.0,93.0
6.0,diameter_x_mm,volume_ml,56.26669272994995,38.371
6.0,diameter_x_mm,sphericity,0.4195519932915044,0.4445650037228476
6.0,diameter_x_mm,surface_volume_ratio,0.30080233705497705,0.32251343686475464
6.0,diameter_x_mm,elongation,0.6068184533812451,0.5919207380663378
6.0,diameter_x_mm,flatness,0.3006932775119153,0.37699895538901673
6.0,diameter_x_mm,max_3d_diameter_mm,93.01741184778446,77.3107391003856
6.0,diameter_x_mm,num_components,1.0,3.0
6.0,diameter_x_mm,diameter_x_mm,59.45974409580231,96.0
6.0,diameter_x_mm,diameter_y_mm,103.2002454996109,96.0
6.0,diameter_x_mm,diameter_z_mm,90.0,93.0
6.0,diameter_x_mm,volume_ml,32.69895789367906,54.25
6.0,diameter_x_mm,sphericity,0.19893306403611016,0.17498435908847415
6.0,diameter_x_mm,surface_volume_ratio,0.7602081395825803,0.7300483870967742
6.0,diameter_x_mm,elongation,0.8321129022742747,0.8295963421520399
6.0,diameter_x_mm,flatness,0.3488111648527216,0.7544192417655043
6.0,diameter_x_mm,max_3d_diameter_mm,109.53354842569024,116.00822309092644
6.0,diameter_x_mm,num_components,1.0,36.0
6.0,diameter_x_mm,diameter_x_mm,85.72265625,84.0
6.0,diameter_x_mm,diameter_y_mm,92.490234375,81.0
6.0,diameter_x_mm,diameter_z_mm,81.0,78.0
6.0,diameter_x_mm,volume_ml,258.4599365711212,261.058
6.0,diameter_x_mm,sphericity,0.8100109595565492,0.8463802450705568
6.0,diameter_x_mm,surface_volume_ratio,0.09372644649998613,0.08940042927481633
6.0,diameter_x_mm,elongation,0.7933928891362982,0.8215773407582723
6.0,diameter_x_mm,flatness,0.778852706503471,0.7844933855881954
6.0,diameter_x_mm,max_3d_diameter_mm,98.7049779314956,83.24787046729561
6.0,diameter_x_mm,num_components,1.0,1.0
6.0,diameter_x_mm,diameter_x_mm,103.07039213180542,96.0
6.0,diameter_x_mm,diameter_y_mm,83.93756484985352,87.0
6.0,diameter_x_mm,diameter_z_mm,91.25,90.0
6.0,diameter_x_mm,volume_ml,91.05666495768216,138.273
6.0,diameter_x_mm,sphericity,0.3938607164494516,0.5155880902097535
6.0,diameter_x_mm,surface_volume_ratio,0.2729213712501378,0.18138531315766634
6.0,diameter_x_mm,elongation,0.2796018311254235,0.43726366263679306
6.0,diameter_x_mm,flatness,0.2525129595214813,0.33971768809636577
6.0,diameter_x_mm,max_3d_diameter_mm,141.2272719440172,124.4337065353714
6.0,diameter_x_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,13.03711473941803,9.0
6.0,diameter_y_mm,diameter_y_mm,7.822268843650818,6.0
6.0,diameter_y_mm,diameter_z_mm,7.5,12.0
6.0,diameter_y_mm,volume_ml,0.5924429305216421,0.409
6.0,diameter_y_mm,sphericity,0.8466613063247257,0.8776493773881244
6.0,diameter_y_mm,surface_volume_ratio,0.6800782803200967,0.7423156887511461
6.0,diameter_y_mm,elongation,0.6140082762863243,0.5300068098509935
6.0,diameter_y_mm,flatness,0.5810911188398268,0.4747031933712871
6.0,diameter_y_mm,max_3d_diameter_mm,14.240743423380927,13.264006056406158
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,27.75782155990601,15.0
6.0,diameter_y_mm,diameter_y_mm,17.5312557220459,33.0
6.0,diameter_y_mm,diameter_z_mm,6.25,9.0
6.0,diameter_y_mm,volume_ml,1.4131107908208804,1.534
6.0,diameter_y_mm,sphericity,0.5692066030748564,0.6577545514101483
6.0,diameter_y_mm,surface_volume_ratio,0.7571038548399845,0.6374974853833931
6.0,diameter_y_mm,elongation,0.6246963546756372,0.45900438204601257
6.0,diameter_y_mm,flatness,0.2610089841186316,0.28718460707289484
6.0,diameter_y_mm,max_3d_diameter_mm,28.35080626192257,27.56527593137206
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,28.3203125,30.0
6.0,diameter_y_mm,diameter_y_mm,22.4609375,30.0
6.0,diameter_y_mm,diameter_z_mm,12.5,15.0
6.0,diameter_y_mm,volume_ml,2.6394923528035434,2.634
6.0,diameter_y_mm,sphericity,0.6681046239900175,0.6446568271177947
6.0,diameter_y_mm,surface_volume_ratio,0.523760622701775,0.5431881428851082
6.0,diameter_y_mm,elongation,0.5907512717440262,0.4326616938962503
6.0,diameter_y_mm,flatness,0.4176478108705661,0.2778638167831749
6.0,diameter_y_mm,max_3d_diameter_mm,31.98228918149954,35.60713665654036
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,20.93359375,0.0
6.0,diameter_y_mm,diameter_y_mm,24.57421875,0.0
6.0,diameter_y_mm,diameter_z_mm,18.0,0.0
6.0,diameter_y_mm,volume_ml,5.0140554475784285,0.0
6.0,diameter_y_mm,sphericity,0.7857723192200783,0.0
6.0,diameter_y_mm,surface_volume_ratio,0.3595762686703296,0.0
6.0,diameter_y_mm,elongation,0.7958262786198559,0.0
6.0,diameter_y_mm,flatness,0.7651483251486156,0.0
6.0,diameter_y_mm,max_3d_diameter_mm,29.59229646394084,0.0
6.0,diameter_y_mm,num_components,1.0,0.0
6.0,diameter_y_mm,diameter_x_mm,30.7265625,36.0
6.0,diameter_y_mm,diameter_y_mm,34.06640625,39.0
6.0,diameter_y_mm,diameter_z_mm,28.0,33.0
6.0,diameter_y_mm,volume_ml,13.686807867050163,15.257
6.0,diameter_y_mm,sphericity,0.6745424603499552,0.5232377492467865
6.0,diameter_y_mm,surface_volume_ratio,0.299714284360513,0.37264503588516745
6.0,diameter_y_mm,elongation,0.7716122374646444,0.8727490857999368
6.0,diameter_y_mm,flatness,0.6813595576984393,0.8346777584130166
6.0,diameter_y_mm,max_3d_diameter_mm,40.11630069157371,37.25213231751631
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,39.375,36.0
6.0,diameter_y_mm,diameter_y_mm,41.484375,45.0
6.0,diameter_y_mm,diameter_z_mm,32.5,30.0
6.0,diameter_y_mm,volume_ml,21.774559020996094,18.601
6.0,diameter_y_mm,sphericity,0.7663033807455613,0.7600512642791067
6.0,diameter_y_mm,surface_volume_ratio,0.2259957438009609,0.2401388765220956
6.0,diameter_y_mm,elongation,0.8273545076849443,0.676872658171788
6.0,diameter_y_mm,flatness,0.4684900986554676,0.40403057458276276
6.0,diameter_y_mm,max_3d_diameter_mm,50.36996911913387,46.43575804917235
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,34.863293409347534,42.0
6.0,diameter_y_mm,diameter_y_mm,45.11720323562622,45.0
6.0,diameter_y_mm,diameter_z_mm,39.96638488769531,42.0
6.0,diameter_y_mm,volume_ml,28.371082919099422,33.177
6.0,diameter_y_mm,sphericity,0.743300980106925,0.762554254560038
6.0,diameter_y_mm,surface_volume_ratio,0.2133179728790017,0.19736387877897338
6.0,diameter_y_mm,elongation,0.6504249260648903,0.6976341307045756
6.0,diameter_y_mm,flatness,0.5255320670350112,0.5552450589495178
6.0,diameter_y_mm,max_3d_diameter_mm,57.48357615764507,50.94882889690507
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,66.828125,66.0
6.0,diameter_y_mm,diameter_y_mm,65.359375,63.0
6.0,diameter_y_mm,diameter_z_mm,64.5,63.0
6.0,diameter_y_mm,volume_ml,96.66208642578124,104.604
6.0,diameter_y_mm,sphericity,0.5902184400426296,0.7154435215302193
6.0,diameter_y_mm,surface_volume_ratio,0.17853332590421822,0.14345840734759188
6.0,diameter_y_mm,elongation,0.8673645928653587,0.887706566371837
6.0,diameter_y_mm,flatness,0.834454971421546,0.8369474251321587
6.0,diameter_y_mm,max_3d_diameter_mm,79.9577174027975,59.671934575512765
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,47.6250228881836,51.0
6.0,diameter_y_mm,diameter_y_mm,71.43753433227539,63.0
6.0,diameter_y_mm,diameter_z_mm,55.0,54.0
6.0,diameter_y_mm,volume_ml,79.88971440429788,100.817
6.0,diameter_y_mm,sphericity,0.6946165696168711,0.7896654311321392
6.0,diameter_y_mm,surface_volume_ratio,0.16164987112648987,0.13158197719940584
6.0,diameter_y_mm,elongation,0.8111124125621689,0.93678714729992
6.0,diameter_y_mm,flatness,0.6316122498024361,0.7007567053954398
6.0,diameter_y_mm,max_3d_diameter_mm,73.96516901806874,61.151849446397236
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_y_mm,diameter_x_mm,184.546875,96.0
6.0,diameter_y_mm,diameter_y_mm,114.796875,96.0
6.0,diameter_y_mm,diameter_z_mm,168.99999999999997,96.0
6.0,diameter_y_mm,volume_ml,1027.6782465362548,468.658
6.0,diameter_y_mm,sphericity,0.3323614752074225,0.6007185297993136
6.0,diameter_y_mm,surface_volume_ratio,0.14418532432469444,0.10364008276024307
6.0,diameter_y_mm,elongation,0.7671281052823161,0.7943817455351485
6.0,diameter_y_mm,flatness,0.4918958599429498,0.5913152392079769
6.0,diameter_y_mm,max_3d_diameter_mm,201.21338740379042,115.29685595035345
6.0,diameter_y_mm,num_components,1.0,1.0
6.0,diameter_z_mm,diameter_x_mm,17.578125,12.0
6.0,diameter_z_mm,diameter_y_mm,12.65625,12.0
6.0,diameter_z_mm,diameter_z_mm,8.75,12.0
6.0,diameter_z_mm,volume_ml,0.9075050354003906,0.794
6.0,diameter_z_mm,sphericity,0.7664705471120646,0.8387414424998011
6.0,diameter_z_mm,surface_volume_ratio,0.6516868718919092,0.6226574491793924
6.0,diameter_z_mm,elongation,0.5865458277980736,0.759638209102981
6.0,diameter_z_mm,flatness,0.5044332364445157,0.5351300413272406
6.0,diameter_z_mm,max_3d_diameter_mm,19.121482775026237,14.471282071372578
6.0,diameter_z_mm,num_components,1.0,1.0
6.0,diameter_z_mm,diameter_x_mm,18.13281774520874,15.0
6.0,diameter_z_mm,diameter_y_mm,23.9023506641388,18.0
6.0,diameter_z_mm,diameter_z_mm,8.76246190071106,6.0
6.0,diameter_z_mm,volume_ml,2.464526935551035,0.942
6.0,diameter_z_mm,sphericity,0.725383420257374,0.7691627706177331
6.0,diameter_z_mm,surface_volume_ratio,0.4935585086023951,0.6413802290671444
6.0,diameter_z_mm,elongation,0.7750701754182995,0.6542513137823941
6.0,diameter_z_mm,flatness,0.4092913889010326,0.32545330522887717
6.0,diameter_z_mm,max_3d_diameter_mm,26.936169462112005,18.734906927578553
6.0,diameter_z_mm,num_components,1.0,1.0
6.0,diameter_z_mm,diameter_x_mm,11.601569652557373,0.0
6.0,diameter_z_mm,diameter_y_mm,16.242197513580322,0.0
6.0,diameter_z_mm,diameter_z_mm,17.5,0.0
6.0,diameter_z_mm,volume_ml,1.8850353023672994,0.0
6.0,diameter_z_mm,sphericity,0.8505864840741074,0.0
6.0,diameter_z_mm,surface_volume_ratio,0.4602486087652396,0.0
6.0,diameter_z_mm,elongation,0.8066713760386027,0.0
6.0,diameter_z_mm,flatness,0.6329678448109141,0.0
6.0,diameter_z_mm,max_3d_diameter_mm,20.345199304074463,0.0
6.0,diameter_z_mm,num_components,1.0,0.0
6.0,diameter_z_mm,diameter_x_mm,30.445308208465576,0.0
6.0,diameter_z_mm,diameter_y_mm,38.90233826637268,0.0
6.0,diameter_z_mm,diameter_z_mm,25.0,0.0
6.0,diameter_z_mm,volume_ml,10.506040393626677,0.0
6.0,diameter_z_mm,sphericity,0.5360833959770619,0.0
6.0,diameter_z_mm,surface_volume_ratio,0.4118813045741349,0.0
6.0,diameter_z_mm,elongation,0.7641339646138352,0.0
6.0,diameter_z_mm,flatness,0.7004920633958074,0.0
6.0,diameter_z_mm,max_3d_diameter_mm,42.50293622295069,0.0
6.0,diameter_z_mm,num_components,1.0,0.0
6.0,diameter_z_mm,diameter_x_mm,37.265625,26.0
6.0,diameter_z_mm,diameter_y_mm,35.15625,24.0
6.0,diameter_z_mm,diameter_z_mm,28.75,19.0
6.0,diameter_z_mm,volume_ml,12.503196716308594,2.78
6.0,diameter_z_mm,sphericity,0.4634039604269798,0.5987819453736477
6.0,diameter_z_mm,surface_volume_ratio,0.4496252531393302,0.5743815689635792
6.0,diameter_z_mm,elongation,0.7931660769039413,0.6962943324676096
6.0,diameter_z_mm,flatness,0.6422450323777955,0.5446169209756967
6.0,diameter_z_mm,max_3d_diameter_mm,43.53133132171155,26.266928334448917
6.0,diameter_z_mm,num_components,2.0,2.0
6.0,diameter_z_mm,diameter_x_mm,42.50195872783661,48.0
6.0,diameter_z_mm,diameter_y_mm,43.4062557220459,39.0
6.0,diameter_z_mm,diameter_z_mm,36.25,39.0
6.0,diameter_z_mm,volume_ml,30.866514926312163,35.142
6.0,diameter_z_mm,sphericity,0.7799924539063687,0.8544295198132039
6.0,diameter_z_mm,surface_volume_ratio,0.19765047288062176,0.17279548421404586
6.0,diameter_z_mm,elongation,0.9220262088225214,0.8291679273392786
6.0,diameter_z_mm,flatness,0.85010050277552,0.7525908088785788
6.0,diameter_z_mm,max_3d_diameter_mm,46.01776066925506,43.31085206108287
6.0,diameter_z_mm,num_components,1.0,1.0
6.0,diameter_z_mm,diameter_x_mm,71.71875,63.0
6.0,diameter_z_mm,diameter_y_mm,50.625,51.0
6.0,diameter_z_mm,diameter_z_mm,53.75,63.0
6.0,diameter_z_mm,volume_ml,70.53202056884766,87.104
6.0,diameter_z_mm,sphericity,0.7548755030905736,0.7931526839408646
6.0,diameter_z_mm,surface_volume_ratio,0.1550529442288296,0.13754599835397915
6.0,diameter_z_mm,elongation,0.7313007366709103,0.9194875011287303
6.0,diameter_z_mm,flatness,0.6648579074544997,0.7297463541901306
6.0,diameter_z_mm,max_3d_diameter_mm,75.64194670658932,57.87349810623454
6.0,diameter_z_mm,num_components,1.0,1.0
6.0,diameter_z_mm,diameter_x_mm,59.84375953674317,63.0
6.0,diameter_z_mm,diameter_y_mm,58.347665548324585,57.0
6.0,diameter_z_mm,diameter_z_mm,62.5,69.0
