cond_scale,column,desired_val,actual_val
2.0,original_shape_Maximum3DDiameter,10.332904904368483,9.797958971132712
2.0,original_shape_MeshVolume,298.41555492057523,250.66666666666666
2.0,original_shape_MinorAxisLength,7.7493558367904,8.0
2.0,original_shape_Sphericity,0.7951250307422678,0.8877653071842392
2.0,original_shape_SurfaceArea,271.5999404881877,216.56271083205166
2.0,original_shape_SurfaceVolumeRatio,0.9101400245723428,0.8639469847023338
2.0,original_shape_VoxelVolume,307.1411559416447,384.0
2.0,diameter_x_mm,62.0546875,0.0
2.0,diameter_y_mm,44.890625,0.0
2.0,diameter_z_mm,51.099999129772186,0.0
2.0,original_shape_Elongation,0.8351086461701077,0.847629794040387
2.0,original_shape_Flatness,0.6041380394849467,0.6163525920177334
2.0,original_shape_LeastAxisLength,33.54769513126785,34.24400839056187
2.0,original_shape_MajorAxisLength,55.52985069417031,55.559121246587736
2.0,original_shape_Maximum2DDiameterColumn,62.520839372749215,61.05735008989499
2.0,original_shape_Maximum2DDiameterRow,55.08649735547797,61.18823416311342
2.0,original_shape_Maximum2DDiameterSlice,62.27901606709242,55.71355310873648
2.0,original_shape_Maximum3DDiameter,63.81850863663162,62.22539674441618
2.0,original_shape_MeshVolume,60196.77929991737,61869.333333333336
2.0,original_shape_MinorAxisLength,46.37345843523678,47.09356649931005
2.0,original_shape_Sphericity,0.6550102547389162,0.8484202778770222
2.0,original_shape_SurfaceArea,11340.134244952487,8916.410243338552
2.0,original_shape_SurfaceVolumeRatio,0.18838440157159786,0.1441167984678228
2.0,original_shape_VoxelVolume,60238.01383621327,62720.0
2.0,diameter_x_mm,62.0546875,0.0
2.0,diameter_y_mm,44.890625,0.0
2.0,diameter_z_mm,51.099999129772186,0.0
2.0,original_shape_Elongation,0.8351086461701077,0.8574255433388391
2.0,original_shape_Flatness,0.6041380394849467,0.6250331012333863
2.0,original_shape_LeastAxisLength,33.54769513126785,35.16888138509924
2.0,original_shape_MajorAxisLength,55.52985069417031,56.26723019260901
2.0,original_shape_Maximum2DDiameterColumn,62.520839372749215,63.245553203367585
2.0,original_shape_Maximum2DDiameterRow,55.08649735547797,61.18823416311342
2.0,original_shape_Maximum2DDiameterSlice,62.27901606709242,59.0592922409336
2.0,original_shape_Maximum3DDiameter,63.81850863663162,64.4980619863884
2.0,original_shape_MeshVolume,60196.77929991737,66170.66666666667
2.0,original_shape_MinorAxisLength,46.37345843523678,48.24496042006932
2.0,original_shape_Sphericity,0.6550102547389162,0.8436147258040337
2.0,original_shape_SurfaceArea,11340.134244952487,9378.145776677038
2.0,original_shape_SurfaceVolumeRatio,0.18838440157159786,0.14172663279817396
2.0,original_shape_VoxelVolume,60238.01383621327,67008.0
2.0,diameter_x_mm,62.0546875,0.0
2.0,diameter_y_mm,44.890625,0.0
2.0,diameter_z_mm,51.099999129772186,0.0
2.0,original_shape_Elongation,0.8351086461701077,0.8464739271322838
2.0,original_shape_Flatness,0.6041380394849467,0.6050736237450183
2.0,original_shape_LeastAxisLength,33.54769513126785,33.83417512326803
2.0,original_shape_MajorAxisLength,55.52985069417031,55.91745168770728
2.0,original_shape_Maximum2DDiameterColumn,62.520839372749215,61.18823416311342
